,id,nota_total,nota_c1,nota_c2,nota_c3,nota_c4,nota_c5,n_verbos_e_pronomes_1ps,n_verbos_e_pronomes_1ps_tok,n_pron_dem,n_pron_dem_tok,n_enclises,n_enclises_tok,n_sentencas_mq_70,n_erros_gramatica,n_erros_gramatica_tok,n_erros_ortografia,n_erros_ortografia_tok,n_erros_estilo_num_sent,n_marcadores_discursivos,n_marcadores_discursivos_num_sent,flesch_score,tam_avg_silabas,n_tokens,similaridade_proposta_bertimbau,similaridade_proposta_albertina,similaridade_proposta_bertugues,numero_palavras_diferentes,tam_avg_sentencas_caracteres,variancia_tam_sentencas,n_substantivos,n_adjetivos,n_adverbios,n_conjuncoes,similaridade_direitos_humanos_bertimbau,similaridade_direitos_humanos_albertina,similaridade_direitos_humanos_bertugues,similaridade_tit_1_constituicao_bertimbau,similaridade_tit_1_constituicao_albertina,similaridade_tit_1_constituicao_bertugues
239,240,840,200,200,200,120,120,0,0.0,3,0.008333333333333333,0,0.0,11,0,0.0,2,0.005555555555555556,0.0,37,3.0833333333333335,41.96042993630577,2.127388535031847,360,0.9413888454437256,0.9885182976722717,0.9591377377510071,196,166.91666666666666,5900.44696969697,82,22,23,24,0.858715295791626,0.9564762115478516,0.8749449253082275,0.8437308073043823,0.9420598745346069,0.8776604533195496
240,241,480,120,120,80,80,80,0,0.0,2,0.006993006993006993,5,0.017482517482517484,11,1,0.0034965034965034965,0,0.0,0.0,44,3.6666666666666665,53.78278508771932,2.0526315789473686,286,0.9105290770530701,0.9839454293251038,0.9554238319396973,129,125.83333333333333,1860.3333333333333,74,15,14,12,0.8670985102653503,0.9668340682983398,0.8929925560951233,0.8426955342292786,0.947705090045929,0.8934364914894104
241,242,680,160,200,120,120,80,0,0.0,0,0.0,0,0.0,10,0,0.0,0,0.0,0.0,41,4.1,42.8686153846154,2.1538461538461537,267,0.8841933012008667,0.9731647968292236,0.8957306742668152,135,147.5,4793.611111111111,59,20,11,19,0.8656398057937622,0.9636975526809692,0.8798598647117615,0.8380680680274963,0.9399306178092957,0.8744598031044006
242,243,520,160,120,120,120,0,0,0.0,5,0.01639344262295082,0,0.0,12,3,0.009836065573770493,1,0.003278688524590164,0.08333333333333333,30,2.5,46.89269230769234,2.123076923076923,305,0.9369012117385864,0.9862797856330872,0.9475058317184448,158,136.41666666666666,3700.628787878788,63,13,12,21,0.840133786201477,0.9556059241294861,0.869971513748169,0.8053632378578186,0.9330227375030518,0.8618342280387878
243,244,520,120,120,120,160,0,0,0.0,5,0.01718213058419244,2,0.006872852233676976,9,0,0.0,0,0.0,0.1111111111111111,37,4.111111111111111,37.78764478764478,2.146718146718147,291,0.8998334407806396,0.9791454672813416,0.9372194409370422,147,183.77777777777777,11383.194444444445,70,17,16,23,0.8672574162483215,0.9668823480606079,0.8800426125526428,0.8543262481689453,0.9500918984413147,0.8856149911880493
244,245,720,160,160,160,160,80,0,0.0,4,0.014760147601476014,3,0.01107011070110701,9,2,0.007380073800738007,0,0.0,0.0,39,4.333333333333333,32.29479674796751,2.227642276422764,271,0.9143474102020264,0.9821109175682068,0.9209086894989014,160,178.33333333333334,3703.5,58,26,14,18,0.8750696182250977,0.970906138420105,0.9020573496818542,0.8588073253631592,0.9512521624565125,0.9003084897994995
245,246,640,120,160,120,120,120,1,0.0038461538461538464,2,0.007692307692307693,1,0.0038461538461538464,8,1,0.0038461538461538464,3,0.011538461538461539,0.0,27,3.375,38.81138771186441,2.1271186440677967,260,0.8317381739616394,0.9723276495933533,0.906101405620575,153,180.0,4487.142857142857,71,15,3,23,0.8178171515464783,0.9677059650421143,0.8683474659919739,0.7758988738059998,0.9443994164466858,0.8601065874099731
246,247,320,40,120,80,40,40,0,0.0,3,0.01327433628318584,1,0.004424778761061947,3,2,0.008849557522123894,5,0.022123893805309734,0.0,23,7.666666666666667,-12.082367601246077,2.2242990654205608,226,0.7502039670944214,0.9516792893409729,0.8691652417182922,142,465.6666666666667,56161.333333333336,54,21,11,16,0.709568202495575,0.941160261631012,0.7924129366874695,0.6691587567329407,0.9094103574752808,0.7905070781707764
247,248,360,120,40,40,120,40,0,0.0,5,0.027777777777777776,2,0.011111111111111112,6,4,0.022222222222222223,0,0.0,0.16666666666666666,23,3.8333333333333335,51.33501572327047,2.0125786163522013,180,0.86014723777771,0.9795097708702087,0.9107702374458313,101,157.0,3434.4,39,12,6,13,0.8185359239578247,0.9562447667121887,0.8382619619369507,0.8215083479881287,0.9389122724533081,0.8530885577201843
248,249,640,160,160,160,160,0,0,0.0,3,0.008902077151335312,0,0.0,14,5,0.01483679525222552,2,0.005934718100890208,0.0,47,3.357142857142857,36.714705882352945,2.2450980392156863,337,0.8899076581001282,0.9776986837387085,0.905873715877533,187,138.5,1495.3461538461538,92,29,21,16,0.8619953989982605,0.9631295800209045,0.8836926817893982,0.853575587272644,0.9478219747543335,0.8850796222686768
249,250,600,160,120,120,120,80,1,0.002564102564102564,7,0.017948717948717947,3,0.007692307692307693,10,3,0.007692307692307693,5,0.01282051282051282,0.14285714285714285,46,3.2857142857142856,38.13108695652176,2.1855072463768117,390,0.9110261797904968,0.9747971892356873,0.9364204406738281,217,164.85714285714286,7847.67032967033,83,44,21,24,0.8744338750839233,0.9653973579406738,0.8882473111152649,0.8581703305244446,0.9442968368530273,0.8866889476776123
250,251,480,120,80,80,80,120,0,0.0,0,0.0,0,0.0,5,0,0.0,0,0.0,0.2,26,5.2,27.98668421052634,2.192982456140351,194,0.9047636389732361,0.9821411967277527,0.9400128126144409,102,212.6,3330.8,43,15,12,22,0.8539100289344788,0.9593831300735474,0.870154082775116,0.8367902636528015,0.9369487166404724,0.8770394325256348
251,252,800,200,200,200,160,40,0,0.0,4,0.008130081300813009,1,0.0020325203252032522,12,0,0.0,0,0.0,0.15384615384615385,63,4.846153846153846,42.28667517316809,2.0473933649289098,492,0.9002568125724792,0.9770592451095581,0.9292023181915283,222,198.92307692307693,8302.076923076924,89,38,30,40,0.8977671265602112,0.972856342792511,0.9161351323127747,0.8763473629951477,0.9533043503761292,0.90817791223526
252,253,600,120,120,80,160,120,0,0.0,5,0.016891891891891893,3,0.010135135135135136,9,0,0.0,0,0.0,0.0,31,3.4444444444444446,22.322743457743492,2.328185328185328,296,0.8970381021499634,0.9811970591545105,0.9383555054664612,151,198.77777777777777,7168.694444444444,66,27,23,18,0.8339903950691223,0.96051025390625,0.8583501577377319,0.8343737125396729,0.9496628046035767,0.8751100301742554
253,254,760,200,120,160,160,120,0,0.0,1,0.0028653295128939827,2,0.0057306590257879654,9,0,0.0,1,0.0028653295128939827,0.2222222222222222,44,4.888888888888889,40.64099396521125,2.038338658146965,349,0.9523078203201294,0.9867544174194336,0.9524326920509338,187,216.66666666666666,2234.25,87,23,13,37,0.8653481006622314,0.9582393169403076,0.8825228214263916,0.8549557328224182,0.937112033367157,0.8821629881858826
254,255,360,120,40,40,120,40,0,0.0,3,0.00980392156862745,0,0.0,6,2,0.006535947712418301,1,0.0032679738562091504,0.0,26,4.333333333333333,26.703333333333347,2.077777777777778,306,0.9056893587112427,0.9785870909690857,0.9330661296844482,154,279.3333333333333,13507.466666666667,69,36,13,25,0.8514520525932312,0.9641566276550293,0.8719902634620667,0.8234971761703491,0.9457968473434448,0.8744833469390869
255,256,640,120,120,160,160,80,0,0.0,0,0.0,0,0.0,5,1,0.004273504273504274,1,0.004273504273504274,0.4,39,7.8,31.136229665071824,2.0717703349282295,234,0.9067582488059998,0.9823250770568848,0.9364749193191528,133,257.2,7722.7,53,20,16,21,0.8554663062095642,0.9614949822425842,0.8790963888168335,0.8347668051719666,0.944148063659668,0.8767535090446472
256,257,640,160,120,120,160,80,0,0.0,1,0.0037735849056603774,3,0.011320754716981131,8,1,0.0037735849056603774,1,0.0037735849056603774,0.0,27,3.375,31.23139013452914,2.2242152466367715,265,0.9329782724380493,0.9838421940803528,0.9467257261276245,145,190.875,3554.9821428571427,70,19,10,20,0.8540875315666199,0.9572716355323792,0.8779502511024475,0.8604950308799744,0.9426626563072205,0.8876796960830688
257,258,360,120,40,40,120,40,0,0.0,0,0.0,1,0.004784688995215311,6,0,0.0,2,0.009569377990430622,0.0,19,3.1666666666666665,36.2300675675676,2.135135135135135,209,0.7984523773193359,0.957665741443634,0.8536853790283203,131,192.66666666666666,5955.466666666666,56,13,9,10,0.7962777614593506,0.9539441466331482,0.8364214897155762,0.8035211563110352,0.9423617124557495,0.8575221300125122
258,259,440,120,80,80,120,40,0,0.0,2,0.008888888888888889,2,0.008888888888888889,4,1,0.0044444444444444444,0,0.0,0.5,28,7.0,27.70075000000002,2.005,225,0.8956859111785889,0.9766151905059814,0.919456422328949,126,306.25,28720.916666666668,47,14,12,19,0.8566039204597473,0.9660924673080444,0.888897716999054,0.8183827996253967,0.9403314590454102,0.8712714910507202
259,260,520,120,120,120,120,40,0,0.0,1,0.0038461538461538464,0,0.0,8,3,0.011538461538461539,2,0.007692307692307693,0.125,29,3.625,41.45871044303798,2.0928270042194095,260,0.8672836422920227,0.972902774810791,0.9076891541481018,147,178.25,11207.357142857143,56,22,13,22,0.8473832011222839,0.9652152061462402,0.875828742980957,0.8215084075927734,0.9434834718704224,0.8709766268730164
260,261,680,160,120,160,120,120,0,0.0,4,0.011494252873563218,1,0.0028735632183908046,13,1,0.0028735632183908046,0,0.0,0.07692307692307693,38,2.923076923076923,44.13338056680165,2.138157894736842,348,0.8990849852561951,0.9803506731987,0.9302444458007812,163,143.46153846153845,3577.102564102564,86,19,11,19,0.8551937937736511,0.9661591053009033,0.890140175819397,0.8533207178115845,0.9488643407821655,0.8926175236701965
261,262,680,160,200,120,120,80,1,0.004132231404958678,1,0.004132231404958678,1,0.004132231404958678,9,0,0.0,0,0.0,0.0,41,2.1578947368421053,58.264964998703675,2.123152709359606,242,0.871922492980957,0.9799787402153015,0.9084339737892151,142,65.73684210526316,944.9824561403509,39,14,15,20,0.8588943481445312,0.9622698426246643,0.8826619982719421,0.8528383374214172,0.9444679021835327,0.8829262256622314
262,263,720,160,120,160,160,120,0,0.0,1,0.0045045045045045045,1,0.0045045045045045045,9,1,0.0045045045045045045,1,0.0045045045045045045,0.2,28,2.8,51.48551546391754,2.0927835051546393,222,0.9213661551475525,0.9862450957298279,0.9421952366828918,123,120.9,2514.5444444444443,47,21,11,14,0.8379626274108887,0.959671139717102,0.8717349767684937,0.836927592754364,0.9490727186203003,0.879278302192688
263,264,400,120,40,80,80,80,1,0.004545454545454545,2,0.00909090909090909,2,0.00909090909090909,7,2,0.00909090909090909,1,0.004545454545454545,0.14285714285714285,23,3.2857142857142856,67.61081081081083,1.8216216216216217,220,0.8393855690956116,0.9645929932594299,0.8776178359985352,108,147.71428571428572,4271.571428571428,36,12,14,20,0.8230158090591431,0.9609628319740295,0.8517475128173828,0.7959446310997009,0.9280310273170471,0.851254940032959
264,265,680,160,120,160,120,120,0,0.0,0,0.0,1,0.0030303030303030303,12,1,0.0030303030303030303,0,0.0,0.23076923076923078,44,3.3846153846153846,20.861153846153872,2.4326241134751774,330,0.9235647916793823,0.9878811836242676,0.949537992477417,197,150.84615384615384,3012.141025641026,81,31,29,19,0.8487565517425537,0.9617852568626404,0.8779433369636536,0.8354269862174988,0.943121075630188,0.876836359500885
265,266,720,120,120,120,160,200,0,0.0,0,0.0,4,0.015037593984962405,8,1,0.0037593984962406013,0,0.0,0.18181818181818182,41,3.727272727272727,48.44561703002881,2.1221719457013575,266,0.9151993989944458,0.9814046621322632,0.9408034682273865,139,129.8181818181818,3225.3636363636365,55,23,14,15,0.8797970414161682,0.9661282300949097,0.890049934387207,0.8644849061965942,0.9447946548461914,0.8913590312004089
266,267,600,120,120,120,120,120,0,0.0,2,0.007662835249042145,2,0.007662835249042145,7,0,0.0,0,0.0,0.14285714285714285,34,4.857142857142857,43.42021739130438,2.0304347826086957,261,0.9118372201919556,0.9838917255401611,0.9209080934524536,126,196.0,4637.0,56,15,20,16,0.8782603144645691,0.9690947532653809,0.9005200862884521,0.8523047566413879,0.9453754425048828,0.8961355090141296
267,268,480,120,120,80,80,80,0,0.0,6,0.016216216216216217,0,0.0,8,0,0.0,0,0.0,0.375,43,5.375,35.071226340694,2.0378548895899056,370,0.8996722102165222,0.9825788140296936,0.9376615881919861,197,245.25,10192.785714285714,66,26,25,21,0.8569406270980835,0.9582338333129883,0.8684197068214417,0.8469133973121643,0.9413766264915466,0.8763155937194824
268,269,320,80,80,40,80,40,0,0.0,10,0.02178649237472767,8,0.017429193899782137,13,4,0.008714596949891068,0,0.0,0.23076923076923078,51,3.923076923076923,41.47347362062024,2.0837696335078535,459,0.920590341091156,0.983390212059021,0.9411671161651611,214,186.6153846153846,3772.0897435897436,86,38,27,22,0.8615526556968689,0.9650164246559143,0.8925382494926453,0.8527106642723083,0.9436346292495728,0.88723224401474
269,270,0,0,0,0,0,0,0,0.0,2,0.00784313725490196,0,0.0,4,3,0.011764705882352941,1,0.00392156862745098,0.2,24,4.8,29.353097560975634,2.0040650406504064,255,0.7373893857002258,0.9549707174301147,0.8604850172996521,149,282.8,31659.7,65,20,15,13,0.718070924282074,0.9459291696548462,0.7890448570251465,0.6989527940750122,0.9174923300743103,0.7930552959442139
270,271,720,200,120,200,200,0,0,0.0,6,0.013605442176870748,1,0.0022675736961451248,13,0,0.0,0,0.0,0.23076923076923078,49,3.769230769230769,44.285478328777856,2.053299492385787,441,0.9347705841064453,0.9853318333625793,0.9464705586433411,231,178.84615384615384,3833.641025641026,111,25,29,22,0.8736412525177002,0.963297426700592,0.8968515992164612,0.8590399026870728,0.9409701228141785,0.8883596062660217
271,272,0,0,0,0,0,0,0,0.0,1,0.0038461538461538464,0,0.0,8,3,0.011538461538461539,2,0.007692307692307693,0.125,29,3.625,41.45871044303798,2.0928270042194095,260,0.8672836422920227,0.972902774810791,0.9076891541481018,147,178.25,11207.357142857143,56,22,13,22,0.8473832011222839,0.9652152061462402,0.875828742980957,0.8215084075927734,0.9434834718704224,0.8709766268730164
272,273,680,120,120,160,120,160,0,0.0,6,0.015625,1,0.0026041666666666665,12,1,0.0026041666666666665,1,0.0026041666666666665,0.16666666666666666,44,3.6666666666666665,37.71476226993865,2.1625766871165646,384,0.9011142253875732,0.9780056476593018,0.9332368969917297,167,176.91666666666666,4822.992424242424,80,35,26,15,0.8614572882652283,0.9652652740478516,0.8815281391143799,0.8554959893226624,0.9518966674804688,0.8966873288154602
273,274,440,120,80,80,120,40,1,0.007518796992481203,1,0.007518796992481203,0,0.0,3,3,0.022556390977443608,1,0.007518796992481203,0.0,20,5.0,52.83855769230772,1.9658119658119657,133,0.8363242149353027,0.9709382057189941,0.911001443862915,80,172.0,4842.0,23,7,7,16,0.7589665055274963,0.9478011727333069,0.8234437704086304,0.7460359930992126,0.9242592453956604,0.8257278203964233
274,275,640,120,120,120,120,160,0,0.0,0,0.0,0,0.0,12,2,0.00684931506849315,0,0.0,0.0,40,2.5,53.2217875,2.124,292,0.915598452091217,0.9849035739898682,0.9419622421264648,156,97.25,1653.9333333333334,72,11,17,11,0.836268961429596,0.9612481594085693,0.8723660707473755,0.8431262969970703,0.9503094553947449,0.8867737054824829
275,276,680,160,160,160,160,40,0,0.0,4,0.007692307692307693,3,0.0057692307692307696,15,2,0.0038461538461538464,0,0.0,0.125,70,4.375,47.2394526006712,2.0447427293064875,520,0.8801407217979431,0.9789174199104309,0.9380985498428345,241,170.125,7842.25,131,32,26,39,0.876435399055481,0.9695022106170654,0.9003344774246216,0.8503681421279907,0.946504533290863,0.8949475288391113
276,277,400,120,40,40,160,40,0,0.0,5,0.016891891891891893,3,0.010135135135135136,9,0,0.0,0,0.0,0.0,31,3.4444444444444446,22.322743457743492,2.328185328185328,296,0.8970381021499634,0.9811970591545105,0.9383555054664612,151,198.77777777777777,7168.694444444444,66,27,23,18,0.8339903950691223,0.96051025390625,0.8583501577377319,0.8343737125396729,0.9496628046035767,0.8751100301742554
277,278,400,120,40,40,160,40,0,0.0,0,0.0,0,0.0,6,1,0.004310344827586207,3,0.01293103448275862,0.5,38,6.333333333333333,41.60121794871797,2.0336538461538463,232,0.8655843138694763,0.9815846085548401,0.919731855392456,138,210.16666666666666,4788.566666666667,46,16,23,16,0.8043708205223083,0.9631924629211426,0.8645740747451782,0.7696367502212524,0.9404245018959045,0.8450527787208557
278,279,160,40,40,40,0,40,0,0.0,0,0.0,0,0.0,3,0,0.0,0,0.0,0.2,19,3.8,57.407773109243706,1.9747899159663866,143,0.8200259804725647,0.9676010608673096,0.8879784941673279,76,138.8,8529.2,30,9,7,16,0.7718427181243896,0.9531604051589966,0.8275596499443054,0.7587698698043823,0.9381039142608643,0.8329552412033081
279,280,840,160,200,160,160,160,0,0.0,4,0.008130081300813009,1,0.0020325203252032522,12,0,0.0,0,0.0,0.15384615384615385,63,4.846153846153846,42.28667517316809,2.0473933649289098,492,0.9002568125724792,0.9770592451095581,0.9292023181915283,222,198.92307692307693,8302.076923076924,89,38,30,40,0.8977671265602112,0.972856342792511,0.9161351323127747,0.8763473629951477,0.9533043503761292,0.90817791223526
280,281,1000,200,200,200,200,200,0,0.0,5,0.01020408163265306,1,0.0020408163265306124,6,0,0.0,2,0.004081632653061225,0.0,48,8.0,-11.972863849765261,2.223004694835681,490,0.9426766633987427,0.9884223341941833,0.9580923318862915,222,463.3333333333333,40300.666666666664,114,45,23,26,0.8884868621826172,0.9679386615753174,0.9033315181732178,0.8790197968482971,0.9549282193183899,0.8886557221412659
281,282,680,160,120,160,160,80,0,0.0,0,0.0,0,0.0,11,0,0.0,0,0.0,0.0,38,3.4545454545454546,34.71655244755247,2.1753846153846155,363,0.9388138055801392,0.9904732704162598,0.9563143849372864,191,185.72727272727272,9487.818181818182,84,19,18,18,0.8581876158714294,0.9652280211448669,0.8829225897789001,0.8410145044326782,0.9492676854133606,0.8766606450080872
282,283,760,160,160,200,160,80,0,0.0,2,0.00437636761487965,1,0.002188183807439825,13,0,0.0,0,0.0,0.0,48,3.6923076923076925,24.11933734939759,2.272289156626506,457,0.9510050415992737,0.9886897206306458,0.9546387195587158,226,210.46153846153845,7128.4358974358975,122,42,15,26,0.8672770857810974,0.9583693742752075,0.8872623443603516,0.8609374165534973,0.9471206665039062,0.8886332511901855
283,284,680,120,160,160,160,80,0,0.0,5,0.017421602787456445,0,0.0,9,1,0.003484320557491289,1,0.003484320557491289,0.1111111111111111,35,3.888888888888889,32.832231219073336,2.2186234817813766,287,0.9232724905014038,0.978476881980896,0.9490927457809448,163,177.33333333333334,20990.75,74,31,13,17,0.8389575481414795,0.9545309543609619,0.8688293695449829,0.8416461944580078,0.9446914196014404,0.8812950253486633
284,285,720,160,160,160,120,120,0,0.0,2,0.0045351473922902496,0,0.0,11,2,0.0045351473922902496,0,0.0,0.08333333333333333,49,4.083333333333333,44.48342105263159,2.031578947368421,441,0.907936692237854,0.9879803657531738,0.9361668825149536,204,193.58333333333334,7614.992424242424,98,27,13,23,0.8553349375724792,0.9632369875907898,0.8882121443748474,0.8653449416160583,0.9561412930488586,0.8997763991355896
285,286,480,120,120,120,120,0,0,0.0,0,0.0,1,0.004329004329004329,8,0,0.0,0,0.0,0.0,31,3.875,34.32999365482235,2.238578680203046,231,0.883638858795166,0.9814924001693726,0.9415944814682007,119,161.375,2588.5535714285716,52,19,6,13,0.8416609168052673,0.9659756422042847,0.8777838349342346,0.8441686034202576,0.9553203582763672,0.8878334164619446
286,287,520,80,120,80,120,120,0,0.0,4,0.009280742459396751,2,0.004640371229698376,12,3,0.0069605568445475635,1,0.002320185614849188,0.07142857142857142,52,3.7142857142857144,49.23590336134457,2.044817927170868,431,0.8907734155654907,0.980771005153656,0.9355062246322632,185,154.5,8083.192307692308,92,26,24,24,0.8560482263565063,0.9700616002082825,0.8993101716041565,0.8463600277900696,0.9533055424690247,0.8996101021766663
287,288,640,120,120,160,160,80,0,0.0,4,0.007692307692307693,3,0.0057692307692307696,15,2,0.0038461538461538464,0,0.0,0.125,70,4.375,47.2394526006712,2.0447427293064875,520,0.8801407217979431,0.9789174199104309,0.9380985498428345,241,170.125,7842.25,131,32,26,39,0.876435399055481,0.9695022106170654,0.9003344774246216,0.8503681421279907,0.946504533290863,0.8949475288391113
288,289,0,0,0,0,0,0,1,0.004132231404958678,1,0.004132231404958678,1,0.004132231404958678,9,0,0.0,0,0.0,0.0,41,2.1578947368421053,58.264964998703675,2.123152709359606,242,0.871922492980957,0.9799787402153015,0.9084339737892151,142,65.73684210526316,944.9824561403509,39,14,15,20,0.8588943481445312,0.9622698426246643,0.8826619982719421,0.8528383374214172,0.9444679021835327,0.8829262256622314
289,290,720,200,200,160,160,0,0,0.0,3,0.007281553398058253,0,0.0,11,1,0.0024271844660194173,0,0.0,0.45454545454545453,47,4.2727272727272725,33.7309090909091,2.13031914893617,412,0.928283154964447,0.9829463958740234,0.9439816474914551,207,210.0909090909091,14869.89090909091,94,28,21,25,0.8926056623458862,0.9667115211486816,0.9064321517944336,0.8707870244979858,0.9478482604026794,0.9005838632583618
290,291,560,120,160,120,160,0,0,0.0,4,0.01084010840108401,0,0.0,12,2,0.005420054200542005,3,0.008130081300813009,0.0,42,3.5,29.985424311926607,2.2599388379204894,369,0.9257055521011353,0.9829381108283997,0.9525978565216064,188,174.08333333333334,6571.901515151515,87,31,19,31,0.8799719214439392,0.9616231322288513,0.8948874473571777,0.8534068465232849,0.9474537372589111,0.9022429585456848
291,292,280,40,80,120,40,0,0,0.0,0,0.0,1,0.002304147465437788,9,0,0.0,0,0.0,0.2222222222222222,45,5.0,28.128394744358786,2.082262210796915,434,0.8947309255599976,0.9798098206520081,0.9305479526519775,221,265.0,8405.0,106,29,7,30,0.8574709892272949,0.9569103717803955,0.8720124363899231,0.8578974604606628,0.9452490210533142,0.8919543623924255
292,293,1000,200,200,200,200,200,0,0.0,1,0.00390625,0,0.0,6,0,0.0,0,0.0,0.0,34,2.8333333333333335,30.528151408450704,2.3615023474178405,256,0.9191284775733948,0.982776403427124,0.9453643560409546,158,121.58333333333333,15171.35606060606,54,28,19,15,0.8583443760871887,0.9610543847084045,0.8812361359596252,0.8438498377799988,0.94021075963974,0.8684871196746826
293,294,760,200,120,120,200,120,0,0.0,1,0.0033222591362126247,0,0.0,9,0,0.0,0,0.0,0.1111111111111111,33,3.6666666666666665,38.520815972222245,2.13671875,301,0.9216634631156921,0.9861579537391663,0.9513893723487854,169,182.88888888888889,4412.361111111111,73,28,12,14,0.8744304776191711,0.9586560130119324,0.8914011716842651,0.8773334622383118,0.9566563963890076,0.901620626449585
294,295,600,120,120,160,160,40,0,0.0,2,0.007751937984496124,1,0.003875968992248062,6,4,0.015503875968992248,4,0.015503875968992248,0.14285714285714285,37,5.285714285714286,28.768700440528647,2.20704845814978,258,0.932420551776886,0.9859438538551331,0.9591506123542786,122,207.42857142857142,9343.952380952382,61,25,8,24,0.8565744161605835,0.9664050936698914,0.8959960341453552,0.8584581017494202,0.9532447457313538,0.9037063121795654
295,296,0,0,0,0,0,0,0,0.0,1,0.006024096385542169,0,0.0,5,0,0.0,5,0.030120481927710843,0.16666666666666666,17,2.8333333333333335,53.019333333333336,2.006666666666667,166,0.8773698806762695,0.972082793712616,0.9247310161590576,91,147.66666666666666,2386.6666666666665,36,5,4,18,0.8103839159011841,0.9481584429740906,0.8336873054504395,0.775812566280365,0.9266709089279175,0.8412665724754333
296,297,680,120,120,160,160,120,0,0.0,3,0.010452961672473868,0,0.0,7,1,0.003484320557491289,1,0.003484320557491289,0.2857142857142857,30,4.285714285714286,36.607031250000034,2.06640625,287,0.8935139179229736,0.9809348583221436,0.9462345242500305,157,219.14285714285714,8056.476190476191,72,25,4,24,0.8715323209762573,0.9707605242729187,0.8825201392173767,0.8375957608222961,0.9474415183067322,0.8788118362426758
297,298,440,80,80,120,80,80,0,0.0,1,0.0037313432835820895,0,0.0,11,1,0.0037313432835820895,3,0.011194029850746268,0.14285714285714285,34,2.4285714285714284,44.191451965065504,2.222707423580786,268,0.8717374801635742,0.9757398962974548,0.9111713171005249,152,104.42857142857143,1503.6483516483515,69,15,11,12,0.8317508101463318,0.9607331156730652,0.8815730214118958,0.8091209530830383,0.9441241025924683,0.8765450716018677
298,299,720,160,160,120,160,120,0,0.0,5,0.01529051987767584,0,0.0,7,3,0.009174311926605505,0,0.0,0.2857142857142857,41,5.857142857142857,23.084790209790206,2.174825174825175,327,0.9226037859916687,0.9798892736434937,0.9452822804450989,157,262.85714285714283,4697.476190476191,68,16,27,20,0.8447955846786499,0.9493727684020996,0.8726164102554321,0.7971213459968567,0.9276900887489319,0.8561179041862488
299,300,800,160,160,160,160,160,0,0.0,2,0.006024096385542169,1,0.0030120481927710845,9,2,0.006024096385542169,0,0.0,0.2,42,4.2,28.07544630872483,2.248322147651007,332,0.8979766368865967,0.9788641929626465,0.9059064388275146,173,194.0,9768.888888888889,75,18,17,25,0.8710651397705078,0.9648650288581848,0.8679504990577698,0.85008704662323,0.9459786415100098,0.8762058019638062
300,301,560,160,120,80,120,80,0,0.0,4,0.011111111111111112,2,0.005555555555555556,11,0,0.0,1,0.002777777777777778,0.16666666666666666,47,3.9166666666666665,44.64548160173163,2.1006493506493507,360,0.9138970971107483,0.9808497428894043,0.9459749460220337,187,163.0,7371.818181818182,72,33,20,18,0.8633362650871277,0.962410569190979,0.8848966956138611,0.854328989982605,0.9453393220901489,0.8874891996383667
301,302,640,160,120,120,120,120,0,0.0,2,0.004784688995215311,0,0.0,13,1,0.0023923444976076554,0,0.0,0.15384615384615385,53,4.076923076923077,23.171902834008105,2.3157894736842106,418,0.8764598965644836,0.978087306022644,0.9127523899078369,220,192.92307692307693,3322.4102564102564,96,32,20,32,0.883604109287262,0.9711105823516846,0.8985418081283569,0.8481828570365906,0.9507849216461182,0.8797784447669983
302,303,640,160,120,160,120,80,0,0.0,4,0.012012012012012012,1,0.003003003003003003,7,1,0.003003003003003003,4,0.012012012012012012,0.3333333333333333,43,4.777777777777778,49.96869883040937,1.944078947368421,333,0.879768967628479,0.9745068550109863,0.9279938340187073,175,193.66666666666666,21087.75,80,26,18,20,0.8559866547584534,0.9665706753730774,0.8828657269477844,0.8295491933822632,0.9420855045318604,0.8784652948379517
303,304,560,80,120,120,120,120,0,0.0,4,0.01639344262295082,0,0.0,5,0,0.0,0,0.0,0.6,27,5.4,27.179251184834158,2.1137440758293837,244,0.8705875277519226,0.9714139699935913,0.9008232951164246,128,257.2,1412.7,53,14,8,16,0.8689568042755127,0.9736046195030212,0.895774781703949,0.8374534249305725,0.9457248449325562,0.8857782483100891
304,305,680,160,120,120,160,120,0,0.0,3,0.007894736842105263,0,0.0,14,3,0.007894736842105263,0,0.0,0.07142857142857142,49,3.5,54.6179024767802,2.015479876160991,380,0.9160190224647522,0.9823863506317139,0.94016033411026,194,140.35714285714286,2751.0164835164837,81,25,22,21,0.8703335523605347,0.9664890170097351,0.8936159014701843,0.8589835166931152,0.946268618106842,0.8908236026763916
305,306,760,120,200,120,120,200,0,0.0,3,0.012658227848101266,0,0.0,5,0,0.0,2,0.008438818565400843,0.2,26,5.2,36.39843062200961,2.0095693779904304,237,0.8792985677719116,0.9762723445892334,0.9298538565635681,133,246.6,777.8,53,13,11,24,0.8693377375602722,0.9662656784057617,0.8709641098976135,0.8598851561546326,0.9437100291252136,0.8758196234703064
306,307,240,120,40,40,40,0,0,0.0,2,0.0091324200913242,0,0.0,6,2,0.0091324200913242,12,0.0547945205479452,0.0,24,4.0,30.262891156462594,2.183673469387755,219,0.8759921193122864,0.9695658087730408,0.923407793045044,128,206.83333333333334,11531.366666666667,59,12,6,9,0.7866880893707275,0.9471827149391174,0.8163110017776489,0.7688143849372864,0.9271475672721863,0.834297776222229
